dt_kst,open,close,low,high,acc_price,acc_vol,mid,eye_base,eye_trans,eye_fore1,eye_fore2,eye_fore_diff,mid_eye_fore1,mid_eye_fore2,mid_eye_fore,mid_eye_fore_pre,eye_trans_base,low_point,high_point,ma40,mid_ma40,ema112,mid_ema112,good
2018-01-01 03:30:00,19054000.0,19041000.0,18975000.0,19069000.0,3068345588.76,161.27137715,19022000.0,18834500.0,18947500.0,18981250.0,18718500.0,0.013842607836680934,0.002142256334770266,0.01595520975712333,over,over,over,True,False,18751925.0,over,18777767.85714286,over,True
2018-01-01 04:00:00,19041000.0,19059000.0,19030000.0,19154000.0,2855839772.38,149.52964622,19092000.0,18834500.0,19035500.0,18956750.0,18718500.0,0.012568082609097024,0.007084119002723654,0.019563167818981774,over,over,over,False,True,18764525.0,over,18777553.57142857,over,True
2018-01-01 04:30:00,19070000.0,19090000.0,19060000.0,19148000.0,2065395207.55,108.07383323,19104000.0,18834500.0,19077000.0,18956750.0,18718500.0,0.012568082609097024,0.0077078098827470685,0.02017902010050251,over,over,over,False,False,18781400.0,over,18778178.57142857,over,True
2018-01-01 05:00:00,19090000.0,19168000.0,19090000.0,19219000.0,3123067017.77,162.89524529,19154500.0,18834500.0,19104500.0,18963000.0,18718500.0,0.012893529504825186,0.009997650682607221,0.022762275183377274,over,over,over,False,False,18798500.0,over,18779928.57142857,over,True
2018-01-01 05:30:00,19168000.0,19278000.0,19159000.0,19279000.0,2784018905.96,144.71750073,19219000.0,18834500.0,19109500.0,18879250.0,18718500.0,0.008514639087887495,0.017677818825120973,0.0260419376658515,over,over,over,False,False,18812950.0,over,18782616.07142857,over,True
2018-01-01 06:00:00,19278000.0,19176000.0,19090000.0,19281000.0,3701710507.89,192.82194136,19185500.0,18834500.0,19066000.0,18792750.0,18718500.0,0.0039509917388354555,0.02047118917932814,0.02434129941883193,over,over,over,False,True,18824200.0,over,18784285.714285713,over,True
2018-01-01 06:30:00,19177000.0,19140000.0,19020000.0,19188000.0,4096750693.8,214.54336314,19104000.0,18834500.0,19108000.0,18774000.0,18718500.0,0.0029562160434643656,0.017273869346733667,0.02017902010050251,over,over,over,True,False,18829925.0,over,18785473.214285713,over,True
2018-01-01 07:00:00,19122000.0,19090000.0,19076000.0,19187000.0,2557534228.24,133.58835897,19131500.0,18884000.0,19128000.0,18758500.0,18718500.0,0.002132366660447264,0.019496641664270967,0.02158743433604265,over,over,over,False,False,18834725.0,over,18785785.714285713,over,True
2018-01-01 07:30:00,19080000.0,19063000.0,19005000.0,19130000.0,2932192021.19,153.66308339,19067500.0,18884000.0,19128000.0,18723750.0,18718500.0,0.0002803925495693972,0.018028058214238887,0.01830339583060181,over,over,over,True,False,18831075.0,over,18785517.85714286,over,True
2018-01-01 08:00:00,19063000.0,19100000.0,19014000.0,19130000.0,6109825716.99,320.2030672,19072000.0,18884000.0,19143000.0,18709000.0,18718500.0,-0.0005077770057191726,0.019033137583892617,0.018535025167785234,over,over,over,False,False,18818575.0,over,18784071.42857143,over,True
2018-01-01 08:30:00,19100000.0,19280000.0,19072000.0,19280000.0,10204553102.5,531.2592479,19176000.0,18884000.0,19143000.0,18722000.0,18718500.0,0.00018694583911975216,0.023675427617855654,0.023857947434292866,over,over,over,False,False,18820075.0,over,18783964.285714287,over,True
2018-01-01 09:00:00,19278000.0,18898000.0,18796000.0,19350000.0,19744912189.9,1040.2096015,19073000.0,18884000.0,19073000.0,18722000.0,18718500.0,0.00018694583911975216,0.01840297803177266,0.018586483510721962,over,over,over,True,True,18818650.0,over,18781812.5,over,True
2018-01-01 09:30:00,18898000.0,19010000.0,18870000.0,19155000.0,13116910959.2,689.53489081,19012500.0,18884000.0,19073000.0,18722000.0,18718500.0,0.00018694583911975216,0.015279421433267586,0.015463510848126232,over,over,over,False,False,18825150.0,over,18780375.0,over,True
2018-01-01 10:00:00,19010000.0,19100000.0,18998000.0,19290000.0,13356248523.3,698.49332698,19144000.0,18884000.0,19073000.0,18722000.0,18718500.0,0.00018694583911975216,0.02204346009193481,0.022226284997910573,over,over,over,False,True,18831375.0,over,18779303.57142857,over,True
2018-01-01 10:30:00,19100000.0,18999000.0,18971000.0,19150000.0,10923471104.5,573.31635069,19060500.0,18884000.0,19073000.0,18745250.0,18718500.0,0.0014270281804723863,0.01653944020356234,0.017942866136775006,over,over,over,True,False,18840875.0,over,18778035.714285713,over,True
2018-01-01 11:00:00,18982000.0,19064000.0,18980000.0,19079000.0,8877252978.02,466.46289777,19029500.0,18908500.0,19073000.0,18770000.0,18718500.0,0.002743740010655301,0.013636721931737565,0.016343046322814577,over,over,over,False,False,18852475.0,over,18778160.714285713,over,True
2018-01-01 11:30:00,19064000.0,19015000.0,18901000.0,19065000.0,10174375018.1,535.89692952,18983000.0,18944000.0,19073000.0,18770000.0,18718500.0,0.002743740010655301,0.011220565769372597,0.01393351946478428,over,over,over,True,False,18865475.0,over,18778741.07142857,over,True
2018-01-01 12:00:00,19015000.0,19141000.0,18960000.0,19153000.0,13184591297.6,690.64717615,19056500.0,18947500.0,19073000.0,18770000.0,18718500.0,0.002743740010655301,0.015034240285466901,0.01773673024952116,over,over,over,False,False,18879375.0,over,18780232.14285714,over,True
2018-01-01 12:30:00,19140000.0,19111000.0,19081000.0,19180000.0,12321114733.2,643.8418244,19130500.0,19035500.0,19073000.0,18820750.0,18718500.0,0.0054328334418128925,0.016191422074697474,0.02153629021719244,over,over,over,False,False,18891550.0,over,18781571.42857143,over,True
2018-01-01 13:00:00,19127000.0,19113000.0,19012000.0,19200000.0,15863686733.5,830.38977399,19106000.0,19077000.0,19073000.0,18830750.0,18718500.0,0.005960994649708588,0.014406469171987858,0.020281586936041034,over,over,under,True,False,18905375.0,over,18782223.214285713,over,False
2018-01-01 13:30:00,19117000.0,19244000.0,19100000.0,19250000.0,16060330146.4,836.55246054,19175000.0,19082000.0,19080000.0,18895500.0,18718500.0,0.0093673096769072,0.014576271186440677,0.023807040417209907,over,over,under,False,False,18927050.0,over,18784812.5,over,False
2018-01-01 14:00:00,19244000.0,19333000.0,19182000.0,19345000.0,15638090654.0,811.15687246,19263500.0,19082000.0,19123000.0,18859250.0,18718500.0,0.007463181197555576,0.020985283048251875,0.028291847275936356,over,over,over,False,False,18949700.0,over,18788446.42857143,over,True
2018-01-01 14:30:00,19334000.0,19240000.0,19200000.0,19420000.0,13725308670.9,710.80749755,19310000.0,19108000.0,19160500.0,18859250.0,18718500.0,0.007463181197555576,0.02334282755049197,0.030631796996374937,over,over,over,False,True,18969325.0,over,18790741.07142857,over,True
2018-01-01 15:00:00,19238000.0,19253000.0,19098000.0,19254000.0,11606710203.6,605.25683856,19176000.0,19108000.0,19160500.0,18871500.0,18718500.0,0.008107463635641046,0.015879224030037546,0.023857947434292866,over,over,over,True,False,18988325.0,over,18792142.85714286,over,True
2018-01-01 15:30:00,19252000.0,19320000.0,19188000.0,19389000.0,15518903360.1,804.4838134,19288500.0,19108000.0,19160500.0,18889250.0,18718500.0,0.009039533067750176,0.020698862016227285,0.029551287036316976,over,over,over,False,False,19004750.0,over,18794276.785714287,over,True
2018-01-01 16:00:00,19318000.0,19349000.0,19290000.0,19398000.0,12905655890.0,666.60172195,19344000.0,19108000.0,19190000.0,18891000.0,18831000.0,0.003176115610608226,0.023418114143920594,0.02651985111662531,over,over,over,False,True,19022875.0,over,18795794.64285714,over,True
2018-01-01 16:30:00,19349000.0,19238000.0,19210000.0,19396000.0,11467554370.4,593.70333861,19303000.0,19108000.0,19216000.0,18935000.0,18869000.0,0.0034856086612094004,0.019064394135626588,0.022483551779516137,over,over,over,False,False,19038350.0,over,18795330.35714286,over,True
2018-01-01 17:00:00,19249000.0,19112000.0,19103000.0,19262000.0,12043044302.8,627.15969394,19182500.0,19108000.0,19216000.0,18955750.0,18869000.0,0.004576447779697453,0.01182066988140232,0.016343020982666493,over,over,over,False,False,19051150.0,over,18793044.64285714,over,True
2018-01-01 17:30:00,19116000.0,19007000.0,18954000.0,19149000.0,13092798145.4,687.4260978,19051500.0,19108000.0,19187000.0,18969500.0,18869000.0,0.005297978333640844,0.004304123034931633,0.009579298217988084,over,over,over,True,False,19062575.0,under,18790339.285714287,over,True
2018-01-01 18:00:00,19007000.0,19063000.0,19005000.0,19128000.0,8149551699.73,427.48825704,19066500.0,19108000.0,19187000.0,18972000.0,18881500.0,0.004770187644950454,0.004956337030918102,0.00970288201819946,over,over,over,False,False,19077675.0,under,18789750.0,over,True
2018-01-01 18:30:00,19063000.0,19131000.0,19050000.0,19140000.0,7287856209.21,381.43238865,19095000.0,19108000.0,19187000.0,18950250.0,18922500.0,0.0014643606284877508,0.007580518460329929,0.009033778476040848,over,over,over,False,True,19092850.0,over,18789571.42857143,over,True
2018-01-01 19:00:00,19130000.0,19067000.0,19047000.0,19135000.0,7197051004.28,376.97196483,19091000.0,19108000.0,19176000.0,18971250.0,18922500.0,0.002569677801937142,0.006272589178146771,0.008826148446912157,over,over,over,False,False,19104250.0,under,18791062.5,over,True
2018-01-01 19:30:00,19067000.0,19043000.0,19033000.0,19140000.0,7962589972.93,417.04241258,19086500.0,19108000.0,19176000.0,19006000.0,18922500.0,0.004393349468588867,0.004217640740837765,0.008592460639719173,over,over,over,False,True,19112500.0,under,18792241.07142857,over,True
2018-01-01 20:00:00,19042000.0,18670000.0,18612000.0,19054000.0,24071582841.5,1281.09996134,18833000.0,19016000.0,19005000.0,19006000.0,18922500.0,0.004393349468588867,-0.009186003292093665,-0.004752296500823023,under,over,under,True,False,19107425.0,under,18790964.285714287,over,False
2018-01-01 20:30:00,18676000.0,18868000.0,18638000.0,18944000.0,13042816095.4,693.58862125,18791000.0,19016000.0,19004000.0,19013500.0,18922500.0,0.004786073053356825,-0.01184077483901868,-0.006998030972273961,under,under,under,False,False,19107075.0,under,18789339.285714287,over,False
2018-01-01 21:00:00,18869000.0,18863000.0,18801000.0,18955000.0,9389993329.99,497.40419582,18878000.0,19016000.0,18937000.0,19013500.0,18922500.0,0.004786073053356825,-0.007177667125754847,-0.002357241233181481,under,under,under,False,True,19102525.0,under,18788196.42857143,over,False
2018-01-01 21:30:00,18867000.0,18848000.0,18800000.0,18897000.0,8138441312.92,431.77820354,18848500.0,19016000.0,18880500.0,18978500.0,18922500.0,0.0029507073794030085,-0.0068971005650317,-0.003926041860094967,under,under,under,False,False,19092850.0,under,18788500.0,over,False
2018-01-01 22:00:00,18849000.0,18720000.0,18630000.0,18852000.0,13088465348.3,698.56119031,18741000.0,19016000.0,18876000.0,18978500.0,18922500.0,0.0029507073794030085,-0.012672749586468171,-0.009684648631343044,under,under,under,False,False,19084425.0,under,18787419.64285714,under,False
2018-01-01 22:30:00,18720000.0,18612000.0,18524000.0,18816000.0,17180562108.4,920.03650494,18670000.0,18972000.0,18832000.0,18978500.0,18922500.0,0.0029507073794030085,-0.016523835029459026,-0.013524370648098553,under,under,under,False,False,19074275.0,under,18785000.0,under,False
2018-01-01 23:00:00,18615000.0,18614000.0,18290000.0,18697000.0,25780587435.7,1396.04753512,18493500.0,18855000.0,18715000.0,18978500.0,18922500.0,0.0029507073794030085,-0.026225430556682076,-0.023197339605807447,under,under,under,True,False,19063275.0,under,18783196.42857143,under,False
2018-01-01 23:30:00,18614000.0,18669000.0,18450000.0,18700000.0,16140879198.2,867.87201282,18575000.0,18855000.0,18715000.0,18990750.0,18969000.0,0.0011452944196516726,-0.022382234185733513,-0.021211305518169583,under,under,under,False,False,19053975.0,under,18783008.92857143,under,False
2018-01-02 00:00:00,18650000.0,18819000.0,18588000.0,18850000.0,13966145621.3,745.90981697,18719000.0,18855000.0,18672000.0,19008500.0,18969000.0,0.0020780177289107505,-0.015465569741973396,-0.01335541428495112,under,under,under,False,False,19047975.0,under,18783678.57142857,under,False
2018-01-02 00:30:00,18822000.0,18804000.0,18710000.0,18906000.0,11613443269.0,616.92798855,18808000.0,18855000.0,18622500.0,19010250.0,18969000.0,0.002169882037321971,-0.010753402807316036,-0.008560187154402382,under,under,under,False,True,19040825.0,under,18784125.0,over,False
2018-01-02 01:00:00,18804000.0,18620000.0,18604000.0,18805000.0,8723337864.51,466.42172346,18704500.0,18855000.0,18622500.0,19054250.0,18969000.0,0.004474067465263655,-0.018698708866850225,-0.014140982116602956,under,under,under,False,False,19027125.0,under,18784116.07142857,under,False
2018-01-02 01:30:00,18620000.0,18621000.0,18540000.0,18760000.0,7110901191.6,381.22305607,18650000.0,18855000.0,18598000.0,19075000.0,18969000.0,0.005557011795543906,-0.022788203753351208,-0.01710455764075067,under,under,under,False,False,19010700.0,under,18783410.714285713,under,False
2018-01-02 02:00:00,18621000.0,18558000.0,18533000.0,18709000.0,7781102179.35,418.1656253,18621000.0,18855000.0,18598000.0,19081000.0,18969000.0,0.005869713327393743,-0.024703291982170666,-0.01868857741259868,under,under,under,True,False,18995250.0,under,18781303.57142857,under,False
2018-01-02 02:30:00,18552000.0,18550000.0,18543000.0,18680000.0,4276845388.36,230.05269968,18611500.0,18855000.0,18598000.0,19102500.0,18969000.0,0.006988614055751865,-0.026381538296214705,-0.019208553851113558,under,under,under,False,False,18980500.0,under,18777875.0,under,False
2018-01-02 03:00:00,18550000.0,18676000.0,18522000.0,18680000.0,3803691765.01,204.68083697,18601000.0,18855000.0,18598000.0,19134250.0,18860500.0,0.014306805858604336,-0.02866781355841084,-0.013950862856835654,under,under,under,False,False,18970150.0,under,18776053.57142857,under,False
2018-01-02 03:30:00,18676000.0,18507000.0,18500000.0,18700000.0,4029590531.92,217.12202853,18600000.0,18844000.0,18678000.0,19134250.0,18860500.0,0.014306805858604336,-0.028723118279569894,-0.014005376344086022,under,under,under,False,True,18956250.0,under,18775000.0,under,False
2018-01-02 04:00:00,18507000.0,18486000.0,18450000.0,18551000.0,5591335059.33,302.45827975,18500500.0,18844000.0,18678000.0,19134250.0,18860500.0,0.014306805858604336,-0.03425583092348856,-0.019458933542336694,under,under,under,False,False,18940900.0,under,18772830.35714286,under,False
2018-01-02 04:30:00,18485000.0,18593000.0,18420000.0,18630000.0,6453586262.19,348.55078455,18525000.0,18844000.0,18663000.0,19149000.0,18860500.0,0.015066060890908142,-0.03368421052631579,-0.018110661268556004,under,under,under,True,False,18923725.0,under,18770357.14285714,under,False
2018-01-02 05:00:00,18609000.0,18724000.0,18524000.0,18758000.0,5284279964.17,282.98971052,18641000.0,18843000.0,18612500.0,19162000.0,18860500.0,0.015734265734265736,-0.027949144359208197,-0.011775119360549327,under,under,under,False,False,18919375.0,under,18770178.57142857,under,False
2018-01-02 05:30:00,18724000.0,18685000.0,18651000.0,18800000.0,5555177314.15,296.50810621,18725500.0,18776000.0,18610000.0,19162000.0,18860500.0,0.015734265734265736,-0.023310458999759687,-0.007209420309204026,under,under,under,False,False,18911250.0,under,18772116.07142857,under,False
2018-01-02 06:00:00,18686000.0,18843000.0,18667000.0,18877000.0,6386503888.08,339.53589508,18772000.0,18719500.0,18648500.0,19147500.0,18860500.0,0.014988901945423684,-0.020003196249733644,-0.004714468357127637,under,under,under,False,True,18904825.0,under,18776955.35714286,under,False
2018-01-02 06:30:00,18844000.0,18778000.0,18748000.0,18852000.0,5073336039.45,269.58492742,18800000.0,18715000.0,18648500.0,19147500.0,18860500.0,0.014988901945423684,-0.01848404255319149,-0.0032180851063829787,under,under,under,False,False,18899300.0,under,18780178.57142857,over,False
2018-01-02 07:00:00,18779000.0,18892000.0,18740000.0,18892000.0,5274995848.0,280.21100776,18816000.0,18715000.0,18656000.0,19147500.0,18860500.0,0.014988901945423684,-0.017617984693877552,-0.0023650085034013606,under,under,under,True,False,18895000.0,under,18786803.57142857,over,False
2018-01-02 07:30:00,18892000.0,18857000.0,18782000.0,18952000.0,7650046168.04,405.40304102,18867000.0,18715000.0,18686000.0,19142000.0,18860500.0,0.014705882352941176,-0.01457571420999629,0.000344516881327185,middle,under,under,False,True,18891050.0,under,18792928.57142857,over,False
2018-01-02 08:00:00,18853000.0,18819000.0,18792000.0,18925000.0,7099070144.1,376.5459898,18858500.0,18715000.0,18686000.0,19142000.0,18860500.0,0.014705882352941176,-0.015033008987989501,-0.0001060529734602434,under,middle,under,False,False,18883000.0,under,18798660.714285713,over,False
2018-01-02 08:30:00,18832000.0,18860000.0,18783000.0,18999000.0,16356916477.0,866.12026151,18891000.0,18672000.0,18709500.0,19010500.0,18910000.0,0.005286552168538439,-0.00632576359112805,-0.0010057699433592717,under,under,over,False,True,18876725.0,over,18803955.35714286,over,False
2018-01-02 09:00:00,18875000.0,18960000.0,18721000.0,18990000.0,19695254475.5,1043.67787018,18855500.0,18644500.0,18761500.0,19010000.0,18910000.0,0.0052603892688058915,-0.008193895680305482,-0.0028904033305931958,under,under,over,True,False,18872900.0,under,18810294.64285714,over,False
2018-01-02 09:30:00,18968000.0,18982000.0,18905000.0,19079000.0,14255718739.1,749.99773334,18992000.0,18684500.0,18865000.0,18976500.0,18910000.0,0.003504334308223329,0.0008161331086773378,0.004317607413647851,over,under,over,False,True,18866350.0,over,18818446.42857143,over,True
2018-01-02 10:00:00,18982000.0,18988000.0,18920000.0,19048000.0,12321814229.0,648.72628307,18984000.0,18684500.0,18873000.0,18948250.0,18910000.0,0.0020186560764186667,0.001883164770332912,0.0038980193847450483,over,over,over,False,False,18857725.0,over,18825776.785714287,over,True
2018-01-02 10:30:00,18987000.0,19126000.0,18987000.0,19194000.0,19008635948.1,995.6683074,19090500.0,18742000.0,18957500.0,18946000.0,18910000.0,0.001900137232133432,0.0075692098164008275,0.009454964511144286,over,over,over,False,False,18854875.0,over,18833241.07142857,over,True
2018-01-02 11:00:00,19126000.0,19023000.0,19012000.0,19225000.0,21887796954.4,1142.77174275,19118500.0,18757500.0,18973000.0,18902000.0,18910000.0,-0.0004232356364405883,0.011324110155085389,0.01090566728561341,over,over,over,False,True,18849125.0,over,18841062.5,over,True
2018-01-02 11:30:00,19021000.0,19056000.0,18985000.0,19101000.0,14514299182.3,762.48749265,19043000.0,18757500.0,18973000.0,18785000.0,18855000.0,-0.0037263774287995743,0.013548285459223862,0.009872394055558472,over,over,over,False,False,18842525.0,over,18849187.5,over,True
2018-01-02 12:00:00,19057000.0,18930000.0,18900000.0,19069000.0,10988259359.4,579.25482042,18984500.0,18822500.0,18973000.0,18785000.0,18855000.0,-0.0037263774287995743,0.010508572783059864,0.0068213542626879824,over,over,over,False,False,18832050.0,over,18854250.0,over,True
2018-01-02 12:30:00,18926000.0,18896000.0,18888000.0,18951000.0,9630047650.11,509.313893,18919500.0,18822500.0,18973000.0,18763500.0,18855000.0,-0.00487648892797186,0.008245461032268295,0.0034091810037263142,over,over,over,False,False,18823500.0,over,18857160.714285713,over,True
2018-01-02 13:00:00,18898000.0,18725000.0,18721000.0,19020000.0,13269983375.8,700.37941402,18870500.0,18822500.0,18973000.0,18738750.0,18855000.0,-0.006203722233340004,0.006981796984711587,0.0008213878805543043,over,over,over,False,True,18813825.0,over,18859321.42857143,over,True
2018-01-02 13:30:00,18723000.0,18750000.0,18510000.0,18847000.0,19037934747.0,1017.36385521,18678500.0,18822500.0,18867500.0,18738750.0,18855000.0,-0.006203722233340004,-0.003225633750033461,-0.00944936691918516,under,over,over,True,False,18807400.0,under,18862883.92857143,under,False
2018-01-02 14:00:00,18750000.0,18940000.0,18750000.0,18949000.0,14906277453.9,790.76628163,18849500.0,18822500.0,18867500.0,18726500.0,18855000.0,-0.006861933623474755,0.0065253720257831774,-0.00029178492798217457,middle,under,over,False,False,18804325.0,over,18866366.07142857,under,False
2018-01-02 14:30:00,18940000.0,18925000.0,18830000.0,18949000.0,15833843013.0,838.24074571,18889500.0,18822500.0,18867500.0,18726500.0,18855000.0,-0.006861933623474755,0.008629132586886894,0.0018264114984515207,over,middle,over,False,False,18799175.0,over,18870339.285714287,over,True
2018-01-02 15:00:00,18924000.0,18897000.0,18857000.0,18954000.0,14223815157.9,752.39710993,18905500.0,18822500.0,18867500.0,18726500.0,18855000.0,-0.006861933623474755,0.009468144190843934,0.0026711803443442384,over,over,over,False,True,18794925.0,over,18873107.14285714,over,True
2018-01-02 15:30:00,18897000.0,18884000.0,18870000.0,18950000.0,11549099709.3,611.01806248,18910000.0,18822500.0,18805500.0,18726500.0,18855000.0,-0.006861933623474755,0.00970386039132734,0.002908514013749339,over,over,under,False,False,18790950.0,over,18875089.285714287,over,False
2018-01-02 16:00:00,18883000.0,18916000.0,18872000.0,18949000.0,11706424041.2,618.86421978,18910500.0,18822500.0,18789500.0,18761000.0,18855000.0,-0.005010393902244017,0.007905660876232781,0.00293487744903625,over,over,under,False,False,18797100.0,over,18878312.5,over,False
2018-01-02 16:30:00,18915000.0,18942000.0,18900000.0,18983000.0,11883425664.2,627.51859138,18941500.0,18822500.0,18765000.0,18761000.0,18855000.0,-0.005010393902244017,0.009529340337354485,0.004566692183829158,over,over,under,False,True,18798950.0,over,18883017.85714286,over,False
2018-01-02 17:00:00,18941000.0,18899000.0,18880000.0,18947000.0,11600947706.8,613.12504461,18913500.0,18822500.0,18765000.0,18753500.0,18855000.0,-0.005412323033033834,0.008459565918523806,0.0030930287889602663,over,over,under,False,False,18799850.0,over,18886723.214285713,over,False
2018-01-02 17:30:00,18899000.0,18885000.0,18725000.0,19033000.0,19958162477.0,1056.24513758,18879000.0,18867500.0,18771500.0,18727750.0,18855000.0,-0.006794729745965212,0.008011547221780815,0.0012712537740346417,over,over,under,True,False,18800775.0,over,18888375.0,under,False
2018-01-02 18:00:00,18877000.0,18859000.0,18840000.0,19100000.0,19146509832.9,1011.66519247,18970000.0,18867500.0,18912500.0,18693000.0,18855000.0,-0.008666345690900338,0.014602003162888772,0.006062203479177649,over,over,over,False,True,18804250.0,over,18889562.5,over,True
2018-01-02 18:30:00,18858000.0,18918000.0,18843000.0,18923000.0,10103243325.3,535.16089638,18883000.0,18867500.0,18912500.0,18684000.0,18855000.0,-0.009152215799614644,0.010538579674839803,0.001482815230630726,over,over,over,False,False,18811900.0,over,18889625.0,under,False
2018-01-02 19:00:00,18918000.0,18950000.0,18902000.0,19000000.0,10635754088.5,561.54089833,18951000.0,18867500.0,18912500.0,18681750.0,18855000.0,-0.009273756473563773,0.014207693525407631,0.005065695741649517,over,over,over,False,False,18820300.0,over,18890089.285714287,over,True
2018-01-02 19:30:00,18950000.0,18999000.0,18920000.0,19095000.0,17253813880.3,907.93444862,19007500.0,18867500.0,18912500.0,18685500.0,18855000.0,-0.009071204945010838,0.01694068131000921,0.008023148757069578,over,over,over,False,True,18828550.0,over,18888214.285714287,over,True
2018-01-02 20:00:00,18999000.0,18939000.0,18858000.0,19004000.0,14938739228.7,789.62201033,18931000.0,18867500.0,18912500.0,18700500.0,18855000.0,-0.00826181118151921,0.01217579631292589,0.004014579261528709,over,over,over,False,False,18831550.0,over,18882312.5,over,True
2018-01-02 20:30:00,18938000.0,18928000.0,18845000.0,18950000.0,14669951999.9,776.45170735,18897500.0,18867500.0,18912500.0,18700500.0,18855000.0,-0.00826181118151921,0.0104246593464744,0.0022489747321074215,over,over,over,True,False,18834650.0,over,18879705.35714286,over,True
2018-01-02 21:00:00,18927000.0,19000000.0,18882000.0,19067000.0,15966885134.5,841.77356443,18974500.0,18867500.0,18912500.0,18690750.0,18855000.0,-0.008787769351149633,0.014954280745210678,0.006297926164062294,over,over,over,False,False,18844150.0,over,18880107.14285714,over,True
2018-01-02 21:30:00,19001000.0,19085000.0,18940000.0,19120000.0,19782796864.2,1040.10754814,19030000.0,18867500.0,18922500.0,18703000.0,18855000.0,-0.00812703844303053,0.017183394640042038,0.009196006305832895,over,over,over,False,False,18855750.0,over,18883098.214285713,over,True
2018-01-02 22:00:00,19089000.0,19197000.0,19077000.0,19268000.0,27217690075.9,1419.62771554,19172500.0,18889000.0,19054000.0,18774750.0,18855000.0,-0.004274357847641114,0.020745859955665667,0.016560177337332116,over,over,over,False,True,18871725.0,over,18886187.5,over,True
2018-01-02 22:30:00,19197000.0,19150000.0,19050000.0,19200000.0,18799708921.2,982.7479291,19125000.0,18889000.0,19055500.0,18778750.0,18855000.0,-0.004060440657658257,0.01810457516339869,0.01411764705882353,over,over,over,False,False,18886725.0,over,18890928.57142857,over,True
2018-01-02 23:00:00,19147000.0,18978000.0,18935000.0,19183000.0,16704504217.0,876.04509375,19059000.0,18889000.0,19056500.0,18849750.0,18855000.0,-0.0002785182827358453,0.010979065008657328,0.010703604596253738,over,over,over,True,False,18894275.0,over,18894303.57142857,over,True
2018-01-02 23:30:00,18978000.0,19054000.0,18960000.0,19092000.0,12538728025.6,659.11494742,19026000.0,18889000.0,19056500.0,18865250.0,18855000.0,0.0005433270166046037,0.008448964574792389,0.008987701040681173,over,over,over,False,False,18907950.0,over,18899294.64285714,over,True
2018-01-03 00:00:00,19055000.0,19023000.0,18955000.0,19085000.0,10660735970.2,560.80170516,19020000.0,18889000.0,19056500.0,18865250.0,18855000.0,0.0005433270166046037,0.008136172450052576,0.008675078864353312,over,over,over,True,False,18921375.0,over,18903205.35714286,over,True
2018-01-03 00:30:00,19023000.0,19144000.0,19005000.0,19164000.0,10799985734.5,566.39894266,19084500.0,18889000.0,19056500.0,18897750.0,18855000.0,0.0022621740683414692,0.00978542796510257,0.01202546569205376,over,over,over,False,False,18935150.0,over,18907848.214285713,over,True
2018-01-03 01:00:00,19139000.0,19177000.0,19099000.0,19200000.0,10513111552.3,548.82228179,19149500.0,18889000.0,19075000.0,18897750.0,18855000.0,0.0022621740683414692,0.013146557351366876,0.01537899161858012,over,over,over,False,False,18946475.0,over,18913357.14285714,over,True
2018-01-03 01:30:00,19177000.0,19198000.0,19144000.0,19200000.0,9498385106.66,495.57078164,19172000.0,18889000.0,19101500.0,18897750.0,18855000.0,0.0022621740683414692,0.014304715209680784,0.016534529522219905,over,over,over,False,False,18959300.0,over,18920687.5,over,True
2018-01-03 02:00:00,19198000.0,19228000.0,19140000.0,19249000.0,10705555494.1,557.65615576,19194500.0,18889000.0,19101500.0,18845000.0,18855000.0,-0.0005306447333510214,0.018208340930995857,0.01768735835786293,over,over,over,False,False,18968925.0,over,18927839.285714287,over,True
2018-01-03 02:30:00,19228000.0,19105000.0,19050000.0,19250000.0,8668679856.28,452.62942198,19150000.0,18996500.0,19092500.0,18845000.0,18855000.0,-0.0005306447333510214,0.015926892950391645,0.015404699738903394,over,over,over,True,False,18977100.0,over,18933642.85714286,over,True
2018-01-03 03:00:00,19108000.0,19790000.0,19105000.0,19797000.0,17082590733.5,879.44255901,19451000.0,19261000.0,19366000.0,18845000.0,18855000.0,-0.0005306447333510214,0.031155210529021645,0.03064109814405429,over,over,over,False,False,18999550.0,over,18945223.214285713,over,True
2018-01-03 03:30:00,19797000.0,20304000.0,19795000.0,20785000.0,49406396474.3,2431.25044303,20290000.0,19755000.0,19870000.0,18845000.0,18855000.0,-0.0005306447333510214,0.07121734844751108,0.07072449482503697,over,over,over,False,False,19035725.0,over,18959875.0,over,True
2018-01-03 04:00:00,20300000.0,21500000.0,20200000.0,21720000.0,54186962563.8,2561.07456826,20960000.0,20222500.0,20337500.0,18814000.0,18855000.0,-0.002179228234293611,0.10238549618320611,0.1004293893129771,over,over,over,False,True,19102750.0,over,18985553.57142857,over,True
2018-01-03 04:30:00,21500000.0,20500000.0,20443000.0,21520000.0,38989490607.7,1863.14815187,20981500.0,20222500.0,20362500.0,18806000.0,18855000.0,-0.0026055514197596513,0.10368658103567428,0.10135119033434216,over,over,over,False,False,19143750.0,over,19002348.214285713,over,True
2018-01-03 05:00:00,20463000.0,20979000.0,20461000.0,21187000.0,30954621435.8,1483.70072843,20824000.0,20222500.0,20385000.0,18793750.0,18844000.0,-0.0026737612238111074,0.09749567806377257,0.09508259700345754,over,over,over,False,False,19194225.0,over,19023589.285714287,over,True
